Id,Date,Url,Topic,Topic_Heading
1407,03-10-2019,https://www.agriculture.com/news/technology/artificial-intelligence-belongs-in-agriculture,ai grower,belongs
1407,03-10-2019,https://www.agriculture.com/news/technology/artificial-intelligence-belongs-in-agriculture,technology ag,belongs
1408,03-08-2019,https://www.agriculture.com/news/business/as-usda-and-fda-agree-on-oversight-aggies-rail-against-fake-meat,meat product,agree
1408,03-08-2019,https://www.agriculture.com/news/business/as-usda-and-fda-agree-on-oversight-aggies-rail-against-fake-meat,meat said,agree
1408,03-08-2019,https://www.agriculture.com/news/business/as-usda-and-fda-agree-on-oversight-aggies-rail-against-fake-meat,meat cellbased,agree
1408,03-08-2019,https://www.agriculture.com/news/business/as-usda-and-fda-agree-on-oversight-aggies-rail-against-fake-meat,valeti food,agree
1408,03-08-2019,https://www.agriculture.com/news/business/as-usda-and-fda-agree-on-oversight-aggies-rail-against-fake-meat,product said,agree
1409,03-08-2019,https://www.agriculture.com/news/3-big-things-today-march-8,ton south,big
1409,03-08-2019,https://www.agriculture.com/news/3-big-things-today-march-8,ton expected,big
1409,03-08-2019,https://www.agriculture.com/news/3-big-things-today-march-8,ton march,big
1409,03-08-2019,https://www.agriculture.com/news/3-big-things-today-march-8,sale morning,big
1409,03-08-2019,https://www.agriculture.com/news/3-big-things-today-march-8,trade deal,big
1410,03-07-2019,https://www.agriculture.com/news/technology/agfunder-releases-2018-agrifood-tech-investing-report,increased billion,agfunder
1410,03-07-2019,https://www.agriculture.com/news/technology/agfunder-releases-2018-agrifood-tech-investing-report,industry 2018,agfunder
1410,03-07-2019,https://www.agriculture.com/news/technology/agfunder-releases-2018-agrifood-tech-investing-report,food average,agfunder
1410,03-07-2019,https://www.agriculture.com/news/technology/agfunder-releases-2018-agrifood-tech-investing-report,funding saw,agfunder
1410,03-07-2019,https://www.agriculture.com/news/technology/agfunder-releases-2018-agrifood-tech-investing-report,deal china,agfunder
1411,03-07-2019,https://www.agriculture.com/news/technology/how-the-future-of-farming-is-changing-with-the-advances-of-digital-agriculture,digital agriculture,advance
1411,03-07-2019,https://www.agriculture.com/news/technology/how-the-future-of-farming-is-changing-with-the-advances-of-digital-agriculture,use example,advance
1411,03-07-2019,https://www.agriculture.com/news/technology/how-the-future-of-farming-is-changing-with-the-advances-of-digital-agriculture,digital world,advance
1411,03-07-2019,https://www.agriculture.com/news/technology/how-the-future-of-farming-is-changing-with-the-advances-of-digital-agriculture,digital farmer,advance
1411,03-07-2019,https://www.agriculture.com/news/technology/how-the-future-of-farming-is-changing-with-the-advances-of-digital-agriculture,farmer technology,advance
1412,03-07-2019,https://www.agriculture.com/news/crops/farm-tiling-work-stuck-in-deep-freeze,tile pipe,deep
1412,03-07-2019,https://www.agriculture.com/news/crops/farm-tiling-work-stuck-in-deep-freeze,tiling whether,deep
1412,03-07-2019,https://www.agriculture.com/news/crops/farm-tiling-work-stuck-in-deep-freeze,tiling tile,deep
1412,03-07-2019,https://www.agriculture.com/news/crops/farm-tiling-work-stuck-in-deep-freeze,tiling field,deep
1412,03-07-2019,https://www.agriculture.com/news/crops/farm-tiling-work-stuck-in-deep-freeze,farmer last,deep
1413,03-07-2019,https://www.agriculture.com/news/business/farm-income-below-70-billion-a-new-average-for-us-agriculture,income would,billion
1413,03-07-2019,https://www.agriculture.com/news/business/farm-income-below-70-billion-a-new-average-for-us-agriculture,forecast farm,billion
1413,03-07-2019,https://www.agriculture.com/news/business/farm-income-below-70-billion-a-new-average-for-us-agriculture,farm would,billion
1413,03-07-2019,https://www.agriculture.com/news/business/farm-income-below-70-billion-a-new-average-for-us-agriculture,billion farm,billion
1413,03-07-2019,https://www.agriculture.com/news/business/farm-income-below-70-billion-a-new-average-for-us-agriculture,continue commodity,billion
1414,03-07-2019,https://www.agriculture.com/news/business/stronger-safety-net-needed-says-national-farmers-union,reporting food,farmer
1414,03-07-2019,https://www.agriculture.com/news/business/stronger-safety-net-needed-says-national-farmers-union,farm usda,farmer
1414,03-07-2019,https://www.agriculture.com/news/business/stronger-safety-net-needed-says-national-farmers-union,agriculture issue,farmer
1414,03-07-2019,https://www.agriculture.com/news/business/stronger-safety-net-needed-says-national-farmers-union,trade pesticide,farmer
1414,03-07-2019,https://www.agriculture.com/news/business/stronger-safety-net-needed-says-national-farmers-union,farm monitoring,farmer
1415,03-07-2019,https://www.agriculture.com/news/3-big-things-today-march-7,said deal,march
1415,03-07-2019,https://www.agriculture.com/news/3-big-things-today-march-7,day seven,march
1415,03-07-2019,https://www.agriculture.com/news/3-big-things-today-march-7,winter part,march
1415,03-07-2019,https://www.agriculture.com/news/3-big-things-today-march-7,barrel day,march
1415,03-07-2019,https://www.agriculture.com/news/3-big-things-today-march-7,instead rose,march
1416,03-06-2019,https://www.agriculture.com/news/business/new-market-planned-to-pay-farmers-for-soil-carbon-water-quality,market water,carbon
1416,03-06-2019,https://www.agriculture.com/news/business/new-market-planned-to-pay-farmers-for-soil-carbon-water-quality,credit farmer,carbon
1416,03-06-2019,https://www.agriculture.com/news/business/new-market-planned-to-pay-farmers-for-soil-carbon-water-quality,market carbon,carbon
1416,03-06-2019,https://www.agriculture.com/news/business/new-market-planned-to-pay-farmers-for-soil-carbon-water-quality,carbon farmer,carbon
1416,03-06-2019,https://www.agriculture.com/news/business/new-market-planned-to-pay-farmers-for-soil-carbon-water-quality,say market,carbon
1417,03-06-2019,https://www.agriculture.com/news/business/8-innovations-from-the-commodity-classic-trade-show,yield new,classic
1417,03-06-2019,https://www.agriculture.com/news/business/8-innovations-from-the-commodity-classic-trade-show,2019 soil,classic
1417,03-06-2019,https://www.agriculture.com/news/business/8-innovations-from-the-commodity-classic-trade-show,seed soybean,classic
1417,03-06-2019,https://www.agriculture.com/news/business/8-innovations-from-the-commodity-classic-trade-show,per acre,classic
1417,03-06-2019,https://www.agriculture.com/news/business/8-innovations-from-the-commodity-classic-trade-show,product get,classic
1418,03-06-2019,https://www.agriculture.com/news/technology/xarvio-field-manager-launched-in-us,field zone,field
1418,03-06-2019,https://www.agriculture.com/news/technology/xarvio-field-manager-launched-in-us,data apply,field
1418,03-06-2019,https://www.agriculture.com/news/technology/xarvio-field-manager-launched-in-us,xarvio field,field
1418,03-06-2019,https://www.agriculture.com/news/technology/xarvio-field-manager-launched-in-us,disease scouting,field
1418,03-06-2019,https://www.agriculture.com/news/technology/xarvio-field-manager-launched-in-us,productivity fungicide,field
1419,03-06-2019,https://www.agriculture.com/news/business/market-facilitation-program-payment-totals-wont-hit-max-of-96-billion,food reporting,billion
1419,03-06-2019,https://www.agriculture.com/news/business/market-facilitation-program-payment-totals-wont-hit-max-of-96-billion,payment would,billion
1419,03-06-2019,https://www.agriculture.com/news/business/market-facilitation-program-payment-totals-wont-hit-max-of-96-billion,billion payment,billion
1419,03-06-2019,https://www.agriculture.com/news/business/market-facilitation-program-payment-totals-wont-hit-max-of-96-billion,– deadline,billion
1419,03-06-2019,https://www.agriculture.com/news/business/market-facilitation-program-payment-totals-wont-hit-max-of-96-billion,say item,billion
1420,03-06-2019,https://www.agriculture.com/news/3-big-things-today-march-6,week contract,big
1420,03-06-2019,https://www.agriculture.com/news/3-big-things-today-march-6,future trader,big
1420,03-06-2019,https://www.agriculture.com/news/3-big-things-today-march-6,winter hill,big
1420,03-06-2019,https://www.agriculture.com/news/3-big-things-today-march-6,snow said,big
1420,03-06-2019,https://www.agriculture.com/news/3-big-things-today-march-6,snow expected,big
1421,03-05-2019,https://www.agriculture.com/family/women-in-agriculture/farmher-know-your-why,challenge why,farmher
1421,03-05-2019,https://www.agriculture.com/family/women-in-agriculture/farmher-know-your-why,hard woman,farmher
1421,03-05-2019,https://www.agriculture.com/family/women-in-agriculture/farmher-know-your-why,goal right,farmher
1421,03-05-2019,https://www.agriculture.com/family/women-in-agriculture/farmher-know-your-why,goal potential,farmher
1421,03-05-2019,https://www.agriculture.com/family/women-in-agriculture/farmher-know-your-why,goal farmher,farmher
1422,03-05-2019,https://www.agriculture.com/news/crops/the-2019-us-corn-crop-has-emerged-in-texas,corn rain,corn
1422,03-05-2019,https://www.agriculture.com/news/crops/the-2019-us-corn-crop-has-emerged-in-texas,farm damage,corn
1422,03-05-2019,https://www.agriculture.com/news/crops/the-2019-us-corn-crop-has-emerged-in-texas,corn planting,corn
1422,03-05-2019,https://www.agriculture.com/news/crops/the-2019-us-corn-crop-has-emerged-in-texas,corn texas,corn
1422,03-05-2019,https://www.agriculture.com/news/crops/the-2019-us-corn-crop-has-emerged-in-texas,sugarek crop,corn
1423,03-05-2019,https://www.agriculture.com/news/crops/illinois-will-have-a-june-30-dicamba-application-cut-off-date,label illinois,application
1423,03-05-2019,https://www.agriculture.com/news/crops/illinois-will-have-a-june-30-dicamba-application-cut-off-date,illinois product,application
1423,03-05-2019,https://www.agriculture.com/news/crops/illinois-will-have-a-june-30-dicamba-application-cut-off-date,received complaint,application
1423,03-05-2019,https://www.agriculture.com/news/crops/illinois-will-have-a-june-30-dicamba-application-cut-off-date,acting stakeholder,application
1423,03-05-2019,https://www.agriculture.com/news/crops/illinois-will-have-a-june-30-dicamba-application-cut-off-date,area offtarget,application
1424,03-05-2019,https://www.agriculture.com/the-climate-corporation-and-nau-country-insurance-company-form-platform-agreement,planting data,agreement
1424,03-05-2019,https://www.agriculture.com/the-climate-corporation-and-nau-country-insurance-company-form-platform-agreement,company farmer,agreement
1424,03-05-2019,https://www.agriculture.com/the-climate-corporation-and-nau-country-insurance-company-form-platform-agreement,company country,agreement
1424,03-05-2019,https://www.agriculture.com/the-climate-corporation-and-nau-country-insurance-company-form-platform-agreement,country insurance,agreement
1424,03-05-2019,https://www.agriculture.com/the-climate-corporation-and-nau-country-insurance-company-form-platform-agreement,climate corporation,agreement
1425,03-05-2019,https://www.agriculture.com/news/business/ag-risks-losing-much-of-the-trade-gains-achieved-over-the-past-three-decades,u trade,achieved
1425,03-05-2019,https://www.agriculture.com/news/business/ag-risks-losing-much-of-the-trade-gains-achieved-over-the-past-three-decades,dairy beef,achieved
1425,03-05-2019,https://www.agriculture.com/news/business/ag-risks-losing-much-of-the-trade-gains-achieved-over-the-past-three-decades,u ag,achieved
1425,03-05-2019,https://www.agriculture.com/news/business/ag-risks-losing-much-of-the-trade-gains-achieved-over-the-past-three-decades,usmca export,achieved
1425,03-05-2019,https://www.agriculture.com/news/business/ag-risks-losing-much-of-the-trade-gains-achieved-over-the-past-three-decades,would said,achieved
1426,03-05-2019,https://www.agriculture.com/news/business/no-surprises-from-pompeo-s-iowa-visit,it’s cost,iowa
1426,03-05-2019,https://www.agriculture.com/news/business/no-surprises-from-pompeo-s-iowa-visit,crowd take,iowa
1426,03-05-2019,https://www.agriculture.com/news/business/no-surprises-from-pompeo-s-iowa-visit,iowa time,iowa
1426,03-05-2019,https://www.agriculture.com/news/business/no-surprises-from-pompeo-s-iowa-visit,farmer stealing,iowa
1426,03-05-2019,https://www.agriculture.com/news/business/no-surprises-from-pompeo-s-iowa-visit,great china,iowa
1427,03-05-2019,https://www.agriculture.com/news/3-big-things-today-march-5,overnight state,big
1427,03-05-2019,https://www.agriculture.com/news/3-big-things-today-march-5,nebraska western,big
1427,03-05-2019,https://www.agriculture.com/news/3-big-things-today-march-5,march bushel,big
1427,03-05-2019,https://www.agriculture.com/news/3-big-things-today-march-5,ton million,big
1427,03-05-2019,https://www.agriculture.com/news/3-big-things-today-march-5,still 1,big
1428,03-05-2019,https://www.agriculture.com/news/technology/tech-tip-start-with-a-clean-slate,data card,clean
1428,03-05-2019,https://www.agriculture.com/news/technology/tech-tip-start-with-a-clean-slate,data wipperfurth,clean
1428,03-05-2019,https://www.agriculture.com/news/technology/tech-tip-start-with-a-clean-slate,data card,clean
1428,03-05-2019,https://www.agriculture.com/news/technology/tech-tip-start-with-a-clean-slate,data store,clean
1428,03-05-2019,https://www.agriculture.com/news/technology/tech-tip-start-with-a-clean-slate,data card,clean
1429,03-04-2019,https://www.agriculture.com/news/business/ambassador-branstad-3-big-things-in-china,china branstad,ambassador
1429,03-04-2019,https://www.agriculture.com/news/business/ambassador-branstad-3-big-things-in-china,ago trump,ambassador
1429,03-04-2019,https://www.agriculture.com/news/business/ambassador-branstad-3-big-things-in-china,three testing,ambassador
1429,03-04-2019,https://www.agriculture.com/news/business/ambassador-branstad-3-big-things-in-china,ambassador iowa,ambassador
1429,03-04-2019,https://www.agriculture.com/news/business/ambassador-branstad-3-big-things-in-china,branstad relationship,ambassador
1430,03-04-2019,https://www.agriculture.com/news/the-joyful-journey-of-farmher-founder,country”for oyster,farmher
1430,03-04-2019,https://www.agriculture.com/news/the-joyful-journey-of-farmher-founder,go recent,farmher
1430,03-04-2019,https://www.agriculture.com/news/the-joyful-journey-of-farmher-founder,woman beautiful,farmher
1430,03-04-2019,https://www.agriculture.com/news/the-joyful-journey-of-farmher-founder,woman television,farmher
1430,03-04-2019,https://www.agriculture.com/news/the-joyful-journey-of-farmher-founder,story woman,farmher
1431,03-04-2019,https://www.agriculture.com/news/crops/general-mills-aims-to-drive-regenerative-agriculture-on-1-million-acres-by-2030,soil health,acre
1431,03-04-2019,https://www.agriculture.com/news/crops/general-mills-aims-to-drive-regenerative-agriculture-on-1-million-acres-by-2030,soil health,acre
1431,03-04-2019,https://www.agriculture.com/news/crops/general-mills-aims-to-drive-regenerative-agriculture-on-1-million-acres-by-2030,year regenerative,acre
1431,03-04-2019,https://www.agriculture.com/news/crops/general-mills-aims-to-drive-regenerative-agriculture-on-1-million-acres-by-2030,soil mill,acre
1431,03-04-2019,https://www.agriculture.com/news/crops/general-mills-aims-to-drive-regenerative-agriculture-on-1-million-acres-by-2030,regenerative farmer,acre
1432,03-04-2019,https://www.agriculture.com/news/business/commodity-classic-2019-recap,say comclassic,classic
1432,03-04-2019,https://www.agriculture.com/news/business/commodity-classic-2019-recap,1 march,classic
1432,03-04-2019,https://www.agriculture.com/news/business/commodity-classic-2019-recap,stage main,classic
1432,03-04-2019,https://www.agriculture.com/news/business/commodity-classic-2019-recap,farmer crop,classic
1432,03-04-2019,https://www.agriculture.com/news/business/commodity-classic-2019-recap,commodity davekurns,classic
1433,03-04-2019,https://www.agriculture.com/news/business/redefine-yourself-as-a-farmer-commodity-classic-attendee-urged,farmer back,farmer
1433,03-04-2019,https://www.agriculture.com/news/business/redefine-yourself-as-a-farmer-commodity-classic-attendee-urged,huge new,farmer
1433,03-04-2019,https://www.agriculture.com/news/business/redefine-yourself-as-a-farmer-commodity-classic-attendee-urged,hog medium,farmer
1433,03-04-2019,https://www.agriculture.com/news/business/redefine-yourself-as-a-farmer-commodity-classic-attendee-urged,social use,farmer
1433,03-04-2019,https://www.agriculture.com/news/business/redefine-yourself-as-a-farmer-commodity-classic-attendee-urged,farmer sharkey,farmer
1434,03-04-2019,https://www.agriculture.com/news/technology/corteva-agriscience-dronedeploy-partner-to-reinvent-the-way-crops-are-cared-for,technology crop,corteva
1434,03-04-2019,https://www.agriculture.com/news/technology/corteva-agriscience-dronedeploy-partner-to-reinvent-the-way-crops-are-cared-for,damage farmer,corteva
1434,03-04-2019,https://www.agriculture.com/news/technology/corteva-agriscience-dronedeploy-partner-to-reinvent-the-way-crops-are-cared-for,field crop,corteva
1434,03-04-2019,https://www.agriculture.com/news/technology/corteva-agriscience-dronedeploy-partner-to-reinvent-the-way-crops-are-cared-for,technology seed,corteva
1434,03-04-2019,https://www.agriculture.com/news/technology/corteva-agriscience-dronedeploy-partner-to-reinvent-the-way-crops-are-cared-for,field dronedeploy’s,corteva
1435,03-04-2019,https://www.agriculture.com/news/business/sign-up-for-arc-and-plc-may-begin-september-1,mostly expect,arc
1435,03-04-2019,https://www.agriculture.com/news/business/sign-up-for-arc-and-plc-may-begin-september-1,said choice,arc
1435,03-04-2019,https://www.agriculture.com/news/business/sign-up-for-arc-and-plc-may-begin-september-1,election farmer,arc
1435,03-04-2019,https://www.agriculture.com/news/business/sign-up-for-arc-and-plc-may-begin-september-1,perdue coverage,arc
1435,03-04-2019,https://www.agriculture.com/news/business/sign-up-for-arc-and-plc-may-begin-september-1,enrollment acre,arc
1436,03-04-2019,https://www.agriculture.com/news/3-big-things-today-march-4,chill western,big
1436,03-04-2019,https://www.agriculture.com/news/3-big-things-today-march-4,trader position,big
1436,03-04-2019,https://www.agriculture.com/news/3-big-things-today-march-4,contract future,big
1436,03-04-2019,https://www.agriculture.com/news/3-big-things-today-march-4,said march,big
1436,03-04-2019,https://www.agriculture.com/news/3-big-things-today-march-4,weather winter,big
1437,03-03-2019,https://www.agriculture.com/news/business/you-must-operate-as-a-business-first-family,family business”brown,family
1437,03-03-2019,https://www.agriculture.com/news/business/you-must-operate-as-a-business-first-family,family farm,family
1437,03-03-2019,https://www.agriculture.com/news/business/you-must-operate-as-a-business-first-family,people future,family
1437,03-03-2019,https://www.agriculture.com/news/business/you-must-operate-as-a-business-first-family,business family,family
1437,03-03-2019,https://www.agriculture.com/news/business/you-must-operate-as-a-business-first-family,family farm,family
1438,03-01-2019,https://www.agriculture.com/news/crops/wto-rules-china-gave-its-growers-unfair-wheat-and-rice-subsidies,wto rice,china
1438,03-01-2019,https://www.agriculture.com/news/crops/wto-rules-china-gave-its-growers-unfair-wheat-and-rice-subsidies,u wheat,china
1438,03-01-2019,https://www.agriculture.com/news/crops/wto-rules-china-gave-its-growers-unfair-wheat-and-rice-subsidies,wheat trade,china
1438,03-01-2019,https://www.agriculture.com/news/crops/wto-rules-china-gave-its-growers-unfair-wheat-and-rice-subsidies,china wto,china
1438,03-01-2019,https://www.agriculture.com/news/crops/wto-rules-china-gave-its-growers-unfair-wheat-and-rice-subsidies,trade year,china
1439,03-01-2019,https://www.agriculture.com/news/three-big-things/3-big-things-today-march-1-0,hemp 3¢,march
1439,03-01-2019,https://www.agriculture.com/news/three-big-things/3-big-things-today-march-1-0,plain friday,march
1439,03-01-2019,https://www.agriculture.com/news/three-big-things/3-big-things-today-march-1-0,corn soybean,march
1439,03-01-2019,https://www.agriculture.com/news/three-big-things/3-big-things-today-march-1-0,going uncertainty,march
1439,03-01-2019,https://www.agriculture.com/news/three-big-things/3-big-things-today-march-1-0,northern cold,march
1440,2/28/2019,https://www.agriculture.com/news/technology/farmlogs-terravion-partner-to-bring-low-cost-imagery-to-farmers,imagery farmlogs,bring
1440,2/28/2019,https://www.agriculture.com/news/technology/farmlogs-terravion-partner-to-bring-low-cost-imagery-to-farmers,imagery grower,bring
1440,2/28/2019,https://www.agriculture.com/news/technology/farmlogs-terravion-partner-to-bring-low-cost-imagery-to-farmers,imagery grower,bring
1440,2/28/2019,https://www.agriculture.com/news/technology/farmlogs-terravion-partner-to-bring-low-cost-imagery-to-farmers,give grower,bring
1440,2/28/2019,https://www.agriculture.com/news/technology/farmlogs-terravion-partner-to-bring-low-cost-imagery-to-farmers,field grower,bring
1441,2/28/2019,https://www.agriculture.com/news/three-big-things/3-big-things-today-february-28-0,snow average,big
1441,2/28/2019,https://www.agriculture.com/news/three-big-things/3-big-things-today-february-28-0,corn market,big
1441,2/28/2019,https://www.agriculture.com/news/three-big-things/3-big-things-today-february-28-0,farm 1980s,big
1441,2/28/2019,https://www.agriculture.com/news/three-big-things/3-big-things-today-february-28-0,billion year,big
1441,2/28/2019,https://www.agriculture.com/news/three-big-things/3-big-things-today-february-28-0,cold saturday,big
1442,2/28/2019,https://www.agriculture.com/news/crops/basf-introduces-revysol-fungicide,say physiological,basf
1442,2/28/2019,https://www.agriculture.com/news/crops/basf-introduces-revysol-fungicide,say basf,basf
1442,2/28/2019,https://www.agriculture.com/news/crops/basf-introduces-revysol-fungicide,million acre,basf
1442,2/28/2019,https://www.agriculture.com/news/crops/basf-introduces-revysol-fungicide,spot leaf,basf
1442,2/28/2019,https://www.agriculture.com/news/crops/basf-introduces-revysol-fungicide,corn fungicide,basf
1443,2/27/2019,https://www.agriculture.com/news/technology/syngenta-partners-with-sony-to-offer-smart-agriculture-solution,solution agriculture,agriculture
1443,2/27/2019,https://www.agriculture.com/news/technology/syngenta-partners-with-sony-to-offer-smart-agriculture-solution,solution technology,agriculture
1443,2/27/2019,https://www.agriculture.com/news/technology/syngenta-partners-with-sony-to-offer-smart-agriculture-solution,network demand,agriculture
1443,2/27/2019,https://www.agriculture.com/news/technology/syngenta-partners-with-sony-to-offer-smart-agriculture-solution,technology sensor,agriculture
1443,2/27/2019,https://www.agriculture.com/news/technology/syngenta-partners-with-sony-to-offer-smart-agriculture-solution,provide solution,agriculture
1444,2/27/2019,https://www.agriculture.com/news/technology/corteva-agriscience-and-zeakal-announce-rd-collaboration,seed company,agriscience
1444,2/27/2019,https://www.agriculture.com/news/technology/corteva-agriscience-and-zeakal-announce-rd-collaboration,seed yield,agriscience
1444,2/27/2019,https://www.agriculture.com/news/technology/corteva-agriscience-and-zeakal-announce-rd-collaboration,technology agriscience,agriscience
1444,2/27/2019,https://www.agriculture.com/news/technology/corteva-agriscience-and-zeakal-announce-rd-collaboration,agriscience corteva,agriscience
1444,2/27/2019,https://www.agriculture.com/news/technology/corteva-agriscience-and-zeakal-announce-rd-collaboration,mean company,agriscience
1445,2/27/2019,https://www.agriculture.com/news/technology/john-deere-unveils-farm-forward-video,could future,deere
1445,2/27/2019,https://www.agriculture.com/news/technology/john-deere-unveils-farm-forward-video,future could,deere
1445,2/27/2019,https://www.agriculture.com/news/technology/john-deere-unveils-farm-forward-video,could video,deere
1445,2/27/2019,https://www.agriculture.com/news/technology/john-deere-unveils-farm-forward-video,future video,deere
1445,2/27/2019,https://www.agriculture.com/news/technology/john-deere-unveils-farm-forward-video,future farm,deere
1446,2/27/2019,https://www.agriculture.com/news/three-big-things/3-big-things-today-february-26-1,spending usda,thing
1446,2/27/2019,https://www.agriculture.com/news/three-big-things/3-big-things-today-february-26-1,soybean corn,thing
1446,2/27/2019,https://www.agriculture.com/news/three-big-things/3-big-things-today-february-26-1,temperature cold,thing
1446,2/27/2019,https://www.agriculture.com/news/three-big-things/3-big-things-today-february-26-1,cut wheat,thing
1446,2/27/2019,https://www.agriculture.com/news/three-big-things/3-big-things-today-february-26-1,1¢ 367,thing
1447,2/26/2019,https://www.agriculture.com/news/business/q-a-robert-reiter-bayer,reiter plant,reiter
1447,2/26/2019,https://www.agriculture.com/news/business/q-a-robert-reiter-bayer,industry company,reiter
1447,2/26/2019,https://www.agriculture.com/news/business/q-a-robert-reiter-bayer,new herbicide,reiter
1447,2/26/2019,https://www.agriculture.com/news/business/q-a-robert-reiter-bayer,technology collaboration,reiter
1447,2/26/2019,https://www.agriculture.com/news/business/q-a-robert-reiter-bayer,bayer crop,reiter
1448,2/26/2019,https://www.agriculture.com/news/business/trump-will-try-again-to-cut-usda-says-perdue,said u,cut
1448,2/26/2019,https://www.agriculture.com/news/business/trump-will-try-again-to-cut-usda-says-perdue,said recalled,cut
1448,2/26/2019,https://www.agriculture.com/news/business/trump-will-try-again-to-cut-usda-says-perdue,cut crop,cut
1448,2/26/2019,https://www.agriculture.com/news/business/trump-will-try-again-to-cut-usda-says-perdue,said would,cut
1448,2/26/2019,https://www.agriculture.com/news/business/trump-will-try-again-to-cut-usda-says-perdue,spending said,cut
1449,2/26/2019,https://www.agriculture.com/news/three-big-things/3-big-things-today-february-26-0,wheat upper,big
1449,2/26/2019,https://www.agriculture.com/news/three-big-things/3-big-things-today-february-26-0,average trade,big
1449,2/26/2019,https://www.agriculture.com/news/three-big-things/3-big-things-today-february-26-0,property issue,big
1449,2/26/2019,https://www.agriculture.com/news/three-big-things/3-big-things-today-february-26-0,trade issue,big
1449,2/26/2019,https://www.agriculture.com/news/three-big-things/3-big-things-today-february-26-0,market soybean,big
1450,2/25/2019,https://www.agriculture.com/news/technology/valmont-prospera-partner-to-develop-autonomous-crop-management-technology-roadmap,million prospera,prospera
1450,2/25/2019,https://www.agriculture.com/news/technology/valmont-prospera-partner-to-develop-autonomous-crop-management-technology-roadmap,prospera valleyprosperacom,prospera
1450,2/25/2019,https://www.agriculture.com/news/technology/valmont-prospera-partner-to-develop-autonomous-crop-management-technology-roadmap,grower irrigation,prospera
1450,2/25/2019,https://www.agriculture.com/news/technology/valmont-prospera-partner-to-develop-autonomous-crop-management-technology-roadmap,pivot grower,prospera
1450,2/25/2019,https://www.agriculture.com/news/technology/valmont-prospera-partner-to-develop-autonomous-crop-management-technology-roadmap,irrigation crop,prospera
1451,2/25/2019,https://www.agriculture.com/news/three-big-things/3-big-things-today-february-25,rose bushel,big
1451,2/25/2019,https://www.agriculture.com/news/three-big-things/3-big-things-today-february-25,trade progress,big
1451,2/25/2019,https://www.agriculture.com/news/three-big-things/3-big-things-today-february-25,upper 1,big
1451,2/25/2019,https://www.agriculture.com/news/three-big-things/3-big-things-today-february-25,soybean 1,big
1451,2/25/2019,https://www.agriculture.com/news/three-big-things/3-big-things-today-february-25,progress system,big
1452,2/22/2019,https://www.agriculture.com/news/crops/biotech-backer-perdue-blasts-fear-your-food-hysteria,trade said,backer
1452,2/22/2019,https://www.agriculture.com/news/crops/biotech-backer-perdue-blasts-fear-your-food-hysteria,said u,backer
1452,2/22/2019,https://www.agriculture.com/news/crops/biotech-backer-perdue-blasts-fear-your-food-hysteria,— get,backer
1452,2/22/2019,https://www.agriculture.com/news/crops/biotech-backer-perdue-blasts-fear-your-food-hysteria,farmer said,backer
1452,2/22/2019,https://www.agriculture.com/news/crops/biotech-backer-perdue-blasts-fear-your-food-hysteria,internet perdue,backer
1453,2/22/2019,https://www.agriculture.com/news/3-big-things-today-february-22,day winter,february
1453,2/22/2019,https://www.agriculture.com/news/3-big-things-today-february-22,dakota inch,february
1453,2/22/2019,https://www.agriculture.com/news/3-big-things-today-february-22,weather winter,february
1453,2/22/2019,https://www.agriculture.com/news/3-big-things-today-february-22,1 fell,february
1453,2/22/2019,https://www.agriculture.com/news/3-big-things-today-february-22,million barrel,february
1454,2/21/2019,https://www.agriculture.com/news/crops/soybeans-may-lose-less-land-to-corn-than-expected,corn soybean,corn
1454,2/21/2019,https://www.agriculture.com/news/crops/soybeans-may-lose-less-land-to-corn-than-expected,corn year,corn
1454,2/21/2019,https://www.agriculture.com/news/crops/soybeans-may-lose-less-land-to-corn-than-expected,corn soybean,corn
1454,2/21/2019,https://www.agriculture.com/news/crops/soybeans-may-lose-less-land-to-corn-than-expected,crop came,corn
1454,2/21/2019,https://www.agriculture.com/news/crops/soybeans-may-lose-less-land-to-corn-than-expected,soybean planting,corn
1455,2/21/2019,https://www.agriculture.com/news/3-big-things-today-february-21,trade expected,february
1455,2/21/2019,https://www.agriculture.com/news/3-big-things-today-february-21,talk trade,february
1455,2/21/2019,https://www.agriculture.com/news/3-big-things-today-february-21,march delivery,february
1455,2/21/2019,https://www.agriculture.com/news/3-big-things-today-february-21,reported property,february
1455,2/21/2019,https://www.agriculture.com/news/3-big-things-today-february-21,said 1,february
1456,2/20/2019,https://www.agriculture.com/eight-start-ups-set-to-pitch-at-world-agri-tech-innovation-summit,startup selected,agritech
1456,2/20/2019,https://www.agriculture.com/eight-start-ups-set-to-pitch-at-world-agri-tech-innovation-summit,using –,agritech
1456,2/20/2019,https://www.agriculture.com/eight-start-ups-set-to-pitch-at-world-agri-tech-innovation-summit,tolerance –,agritech
1456,2/20/2019,https://www.agriculture.com/eight-start-ups-set-to-pitch-at-world-agri-tech-innovation-summit,credit food,agritech
1456,2/20/2019,https://www.agriculture.com/eight-start-ups-set-to-pitch-at-world-agri-tech-innovation-summit,enables summit,agritech
1457,2/20/2019,https://www.agriculture.com/news/business/how-to-fix-a-troubled-farm-loan,lender producer,farm
1457,2/20/2019,https://www.agriculture.com/news/business/how-to-fix-a-troubled-farm-loan,bankruptcy farm,farm
1457,2/20/2019,https://www.agriculture.com/news/business/how-to-fix-a-troubled-farm-loan,loan lender,farm
